longen	exp_group	start_date	end_date	measure_date	volume
CRC0354LMX0A03002SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-26 13:22:51+00:00	2012-11-26	167.529
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-08-20	20.398
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-08-27	87.44
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-09-03	176.959
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-09-10	118.848
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-09-17	207.983
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-09-24	177.547
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-10-01	316.701
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-10-08	418.835
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-10-15	532.02
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-10-22	533.24
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-10-29	595.257
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-11-05	533.47
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-11-12	613.491
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-11-19	786.568
CRC0354LMX0A03006SCR000000	CRC0354LMX0A.20120817.Cetuximab Standard.0	2012-10-16 08:30:00+00:00	2012-11-27 17:38:40+00:00	2012-11-26	656.899
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-08-27	49.114
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-09-03	74.745
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-09-10	29.165
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-09-17	159.632
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-09-24	114.987
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-01	481.719
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-08	129.254
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-15	74.256
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-22	251.268
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-29	113.08
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-11-05	66.104
CRC0403LMX0A03007SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-11-12	79.132
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-08-27	131.811
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-09-03	70.012
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-09-10	78.801
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-09-17	280.612
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-09-24	237.631
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-01	587.78
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-08	552.18
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-15	287.126
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-22	423.265
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-10-29	369.44
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-11-05	403.674
CRC0403LMX0A03010SCR000000	CRC0403LMX0A.20120823.Cetuximab standard	2012-10-02 06:00:00+00:00	2012-11-12 16:12:41+00:00	2012-11-12	408.638
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-08	71.199
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-15	23.599
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-22	45.804
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-29	94.851
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-07	37.954
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-14	100.749
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-21	357.293
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-28	586.842
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-04	617.466
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-11	1069.397
CRC1379LMX0B03002SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-18	2109.487
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-08	57.798
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-15	45.99
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-22	27.498
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-07	67.185
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-14	196.789
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-21	292.756
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-28	506.217
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-04	758.743
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-11	1069.5
CRC1379LMX0B03003SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-18	2264.069
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-02-08	30.082
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-02-15	25.282
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-02-22	24.864
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-02-29	82.658
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-03-07	26.104
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-03-14	128.365
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-03-21	226.504
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-03-28	494.657
CRC1379LMX0B03005SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-08 13:14:58+00:00	2016-04-04	469.004
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-08	21.601
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-15	3.325
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-22	43.885
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-29	84.29
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-07	76.257
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-14	133.012
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-21	258.083
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-28	660.289
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-04	1182.953
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-11	2153.531
CRC1379LMX0B03008SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-18	3734.617
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-08	60.16
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-15	26.668
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-22	31.271
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-29	60.596
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-07	224.01
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-14	232.976
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-21	457.799
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-28	810.777
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-04	1442.921
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-11	1339.978
CRC1379LMX0B03009SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-18	3540.003
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-08	42.999
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-15	18.665
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-22	40.478
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-02-29	50.763
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-07	82.838
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-14	151.352
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-21	203.28
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-03-28	675.001
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-04	1271.771
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-11	1401.697
CRC1379LMX0B03010SCR000000	HER-2 AMPLIFICATO_CRC1379LMX0B.2016-01-27.Cetuximab Standard.0	2016-03-29 04:30:00+00:00	2016-04-20 16:39:59+00:00	2016-04-18	2612.71
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-08-27	166.714
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-03	67.795
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-10	62.274
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-17	148.763
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-24	313.399
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-01	223.961
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-08	97.585
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-15	73.197
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-22	59.956
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-29	39.487
CRC0419LMX0B03003SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-11-05	26.508
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-08-27	75.359
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-03	44.562
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-10	17.649
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-17	105.68
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-24	272.336
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-01	305.464
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-08	68.596
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-15	44.077
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-22	51.73
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-29	30.014
CRC0419LMX0B03002SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-11-05	23.619
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-08-27	66.174
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-03	36.465
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-10	38.933
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-17	119.103
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-24	1271.895
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-01	717.989
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-08	340.406
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-15	428.599
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-22	255.886
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-29	27.678
CRC0419LMX0B03004SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-11-05	159.128
CRC0419LMX0B03012SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-08-27	112.683
CRC0419LMX0B03012SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-03	111.78
CRC0419LMX0B03012SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-10	90.354
CRC0419LMX0B03012SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-17	552.86
CRC0419LMX0B03012SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-09-24	1185.342
CRC0419LMX0B03012SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-01	811.558
CRC0419LMX0B03012SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-08	553.703
CRC0419LMX0B03012SCR000000	CRC0419LMX0B.20120823.Cetuximab standard	2012-09-25 08:30:00+00:00	2012-11-07 08:30:00+00:00	2012-10-15	329.911
